mp_id,formula,natom_prim,u2_0K_A2,u2_300K_A2,d_min_A,delta_nuc_300K,q300
3054,Li2CO3,12,0.004935693625233316,0.013393182411244969,1.2804437798069999,0.008168884476538725,0.3685228404780994
3056,NaTlO2,4,0.0031273071378981336,0.009597268791781736,2.3058037291673643,0.001805107139183103,0.32585386590152465
3070,Na2CO3,12,0.005113568689103648,0.04450722696704449,1.2952228746737304,0.026530261133776618,0.11489299688093364
3073,Sm2Te4O11,34,0.0029017479733711208,0.013024339243782023,1.859033965227155,0.0037686087366124686,0.2227942561275383
3074,KAgO,12,0.0033128399511442325,0.017790572400304867,2.0368245142845844,0.004288275658307711,0.186213230052534
3075,TlGeS2,32,0.003208664364711667,0.03243149200957513,2.1668998101812735,0.006906996974362194,0.0989366867168595
3078,CdSiAs2,8,0.0020795034081801038,0.011602879513828782,2.360340879365927,0.0020826501706712897,0.17922304594317878
3079,CaTa4O11,32,0.0025029748000781125,0.0063535728916138305,1.961933734511524,0.0016506285298166104,0.3939476012594148
3080,Ca5(Ga3O7)2,50,0.0028702246384977458,0.008946554893098757,1.8054047806044444,0.002744774401630278,0.3208189825909184
3081,BeAl2O4,28,0.002241505483394363,0.0034083619690252966,1.5697932182575416,0.001383123033104768,0.657648895206801
3082,CaSO4,18,0.003521126122161314,0.012536511001959818,1.4835089188722803,0.005696346027228886,0.2808697030306806
3094,SrAl2O4,28,0.002897069233864459,0.008665421368565705,1.7506949759711674,0.002827279309019145,0.3343252579007569
3098,AlCuO2,8,0.0021111560023429556,0.004842281338699423,1.8520801657872568,0.0014116611308461684,0.43598375531603994
3102,TaCuS3,20,0.0020644811148375175,0.008657891076595424,2.2482118145562535,0.0017129223114447235,0.23845080708145633
3104,BaZrN2,8,0.0025786134435538534,0.008173256133909528,1.9903533823073145,0.0020631686343373402,0.3154940211472879
3107,Ga3PO7,11,0.0028279840298574854,0.009126534323480134,1.5231205734997262,0.003934026877227956,0.309863955979636
3118,Mg3TeO6,20,0.0026251659682498337,0.005659366288977661,1.9306976556719913,0.0015182359298805737,0.46386217717744826
3123,PPdSe,24,0.001742132463401475,0.008677227378807058,2.200376372433736,0.001792202307548723,0.20077063644274154
3125,K3Zn2F7,12,0.004121477124973877,0.015590877285080518,2.0126700126290515,0.0038488005089787392,0.2643518417605576
3136,NaNbO3,5,0.004589498959483863,0.028995194156805845,1.9892030049999998,0.007327702145725865,0.15828481556853452
3142,Ca(NO3)2,36,0.005036826409102053,0.05769643563867854,1.259067230533875,0.03639578933754893,0.08729874477246675
3143,Na2SO4,14,0.004594920301547611,0.019237215860738028,1.4777030558210833,0.008809837045313313,0.238855785307559
3144,HoNbO4,12,0.0023990291083685594,0.00577351823278886,1.8754695850700707,0.0016414229097225037,0.4155229119644997
3151,Li3TaO4,32,0.00452623597679402,0.011790553297387629,1.8893093665573497,0.0033031479806092524,0.3838866474397664
3154,Sm3Sb5O12,40,0.002575716969120624,0.007755437560865571,1.9758687905764551,0.0019865070136428193,0.3321175560896596
3159,Al2CdSe4,7,0.0023267760900882997,0.013315184696064988,2.4049107991715175,0.002302232868035236,0.17474606197358475
3164,BaSO4,24,0.0037232026813113447,0.016591098021828274,1.4723343992674165,0.007653537443941878,0.224409660916527
3167,Hg2GeSe4,7,0.0020014388544620267,0.016578339243301127,2.389910557912209,0.0029025367467035777,0.12072613698448448
3175,BaTi4O9,28,0.002849259670547145,0.008381506102559392,1.7601752366547991,0.002705267730181169,0.3399460235049032
3188,Zn(SbO3)2,18,0.0023764777627370117,0.005464295064458559,1.9932152788477997,0.0013753895727062172,0.4349102189218052
3193,Na2Si2O5,36,0.003479461689619816,0.014739505373014283,1.589610795715562,0.005833125260616136,0.23606366710175794
3196,NdGaO3,20,0.002290857737859495,0.0054082780608096,1.9813434237460334,0.0013776519039195338,0.4235835717212664
3200,Lu2Ti2O7,22,0.002806639373056747,0.021948293545289578,1.9446274564116255,0.005804007077731441,0.12787506086818728
3203,NdTaO4,12,0.0022980491489638533,0.005440986162940228,1.8745783870328425,0.0015483545348322887,0.4223589401157421
3211,Nd2SO2,5,0.002093632387956197,0.005505011911692458,2.352283890126457,0.000994898542154685,0.3803138706220404
3216,Li2ZrN2,5,0.003606993268892138,0.005839610305482661,2.07232402067177,0.0013597796716612813,0.6176770503856437
3228,HgSO4,12,0.003741610624346489,0.02283317822560347,1.4804107990010777,0.010418420394644473,0.1638672718873152
3236,Pr2SO2,5,0.0021330772474331757,0.005657844155096407,2.3753614438180275,0.0010027474701728425,0.37701237237363056
3247,Cs2TiS3,12,0.0031750220383404844,0.022544751842663666,2.223345853733878,0.004560698991532214,0.14083197989928972
3248,TbAsO4,12,0.0026903145579293473,0.007270786906099659,1.693787577494204,0.002534332130893951,0.37001697239570724
3249,La4Ti3O12,19,0.002834673127960466,0.01056275198750143,1.8675019667012207,0.0030286908604986998,0.2683650180667543
3252,SrTe3O8,24,0.0029797671219375893,0.039372299365657476,1.9388643906296557,0.010473598218188052,0.0756818161485558
3257,KAuSe5,28,0.003543420662200096,0.052301150774541554,2.376487394057845,0.009260623221029154,0.06775033837161598
3261,Dy(BO2)3,160,0.002291182430297339,0.004600438802599202,1.4403317652314727,0.002217553878068675,0.49803562847153715
3267,TlSb5S8,56,0.0029672185607429557,0.037537811694502134,2.4453550851920367,0.006277476407794433,0.07904612514153404
3269,NaTh2F9,24,0.004017448934015717,0.015163127707479148,2.2540666130437126,0.0029843881030105807,0.2649485654621327
3277,BAsO4,6,0.002777171858765615,0.007578242481471712,1.472473668616244,0.0034952111949102327,0.3664664815827168
3285,Na2Ta4O11,34,0.002962969198023353,0.01122525113562076,1.9660886691795039,0.0029039548874634493,0.2639557157541937
3288,CsNO2,12,0.006934061729670213,0.0548805412204439,1.2665066791137936,0.03421396578530288,0.1263482752806228
3311,SrUO4,24,0.003190652184936812,0.01155031688033354,1.911360427217432,0.003161613074486828,0.27623936364633095
3317,SmRhO3,20,0.002145516002600058,0.00518184783995867,2.0248086844895106,0.0012639115031218195,0.4140445780857144
3318,Na2BeF4,28,0.004463846416386009,0.01528241450853204,1.5484735178165563,0.006373594218094586,0.2920903901601335
3319,Mg(RhO2)2,14,0.0021209713195086016,0.005677108679676533,2.0096697570939086,0.0014056519979482273,0.3736006194669941
3324,Nb2SnO6,18,0.002776494749167477,0.008928741737687231,1.862664538983887,0.0025734810105200977,0.31096148043438193
3332,NaCrSe2,4,0.0023851339800894608,0.016923679422957246,2.46032197256445,0.002795830894866847,0.14093471759184872
3335,Sm2Ti2O7,22,0.002605334723725533,0.009480806063725823,1.9671161631648992,0.0024501081173950723,0.27480097221835514
3336,LaGaO3,10,0.0026974027859269943,0.008866521364705959,1.9752186090349824,0.002272599609910851,0.30422334475663315
3342,ZnPS3,10,0.0030085193772726522,0.032392030184787236,2.033000601544932,0.007837240140684659,0.09287838274136917
3347,Be2SiO4,42,0.0026546668992337157,0.004525984717410483,1.6312857744697118,0.0017007989741846892,0.5865390771254236
3349,Sr3Ti2O7,12,0.002840436030070121,0.0075604446129001095,1.9469491621004102,0.001994518702528776,0.37569695639639883
3359,Ba2SnO4,7,0.0027712922423475317,0.008143826527942225,2.0725589834542113,0.0018958968979569935,0.3402936239910036
3368,LiNb3O8,48,0.003229095555925777,0.010166304975067875,1.8505184091065698,0.0029687683687228726,0.3176272562986158
3370,Y2Sn2O7,22,0.0023471699531618395,0.0051189081976476085,2.0578700365216154,0.00120876382310292,0.45852940950190907
3372,Rb2SO4,28,0.004267768321628553,0.02185513560228283,1.4848978029193052,0.009911979065842845,0.19527530733704404
3376,Sr2SnO4,7,0.003224219629068083,0.016400759937694877,2.03161944,0.003973555214546087,0.19658964836487
3378,SrHfO3,20,0.002595865852069716,0.006855349606583637,2.0704607591267874,0.001599173557165852,0.37866279636223626
3384,Er3Al5O12,80,0.0021397852144849866,0.004056405857235252,1.7690807472158652,0.0012961226166443452,0.5275076729978425
3395,SrSeO3,10,0.0035473708315348668,0.018782398334323276,1.7172624619835761,0.006369094510388267,0.1888667660216928
3397,Ba2TiO4,28,0.003260501504413896,0.011884055313481344,1.7968806596299063,0.0036806641911769308,0.2743593342850873
3405,NaAl11O17,58,0.002925178422925571,0.01772023060383177,1.6900567199628167,0.006203928856523669,0.16507564084933743
3416,Na3AlF6,20,0.0042730328368370185,0.015101268708195264,1.8151514741754693,0.004583399256331788,0.28295853278328187
3417,Ca(BO2)2,28,0.0034533878352518443,0.009914803554395023,1.3297411868584494,0.005607249392360969,0.3483062287927057
3419,RbAuF4,12,0.0054240620640654,0.04783695280930031,1.9336998506359797,0.012793382364912445,0.11338644594876601
3439,SbPO4,12,0.0033538222139196205,0.01470076246986309,1.536326876205595,0.006228344187083992,0.22813933772449116
3442,CaTiO3,10,0.0031176034614559035,0.014064812063799687,1.9419163349999997,0.003729691437647345,0.22165980230052684
3443,Cd(GaO2)2,14,0.0022070530164215274,0.005672085036773681,2.0159375614202313,0.0013956887556447345,0.3891078857444129
3444,ErTaO4,12,0.002202614002399501,0.005108572835412277,1.8759982437863647,0.0014515591400822544,0.43116034034615924
3446,SrTm2O4,28,0.0022433297466596764,0.005459976929696413,2.171757383785999,0.0011576257915333896,0.41086799001995244
3448,KMgF3,5,0.0036151875387928837,0.010078366740400548,2.0019699849999997,0.002514635451255669,0.3587076787254523
3457,ErP5O14,80,0.0029809022511851427,0.010733756569512306,1.4713474959102137,0.004958167939442874,0.27771286146473334
3466,PrAlO3,10,0.002319001604916471,0.005372084625572688,1.8968094945865175,0.0014931224166696631,0.43167629822459375
3472,PbSO4,24,0.004270452447739725,0.07577974239891712,1.468507115574356,0.035139939884850716,0.05635348329978948
3487,Ca3(PO4)2,13,0.0035002948754253916,0.016690996327161072,1.5317265870283339,0.0071140966346221095,0.20971155986233134
3488,Na2Ti3O7,24,0.0034506249732843028,0.011646373086016244,1.7336310461070235,0.00387505032327145,0.2962832246399057
3491,NbSbO4,24,0.0028269259240146154,0.008594645426926176,1.8580887304376812,0.002489402182485439,0.32891710868701285
3516,UTeO5,28,0.0034056776781738007,0.11946943189182321,1.8132817869980844,0.03633508660444314,0.02850668680886976
3521,NaBF4,12,0.0055704093350158555,0.03158293223300676,1.4090311581454649,0.01590784148488531,0.1763740394311558
3524,LiPN2,8,0.003245855581135522,0.005489190697682624,1.6420831578657908,0.0020357199146549465,0.5913176932449855
3527,Na3AgO2,12,0.003606110478503544,0.011142485105915895,2.0771314319329686,0.002582581923247115,0.3236361048927
3536,MgAl2O4,14,0.002246556829418778,0.0039557003120689145,1.9231763551458354,0.0010695107641095134,0.5679289764607525
3538,Hg3TeO6,80,0.002697225617520199,0.011728990452375668,1.959220963177799,0.003055580957272484,0.22996229969424906
3540,Li2SnO3,24,0.005081827028018479,0.015403077077860157,2.0747661461532307,0.0035782376631592195,0.3299228460865731
3551,TbAgTe2,8,0.001827818202318366,0.014811437056567652,2.865305438659794,0.001804078160196129,0.1234058650310288
3556,Tm2SO2,5,0.001867883443428153,0.004682521896582697,2.2067594150279457,0.0009615455019330011,0.3989054370020851
3563,Ba5Nb4O15,24,0.002796001932854749,0.00774266495841054,1.8656761754520461,0.002224425860980523,0.3611162239194615
3564,BaSc2O4,42,0.0026300743815371335,0.008333531381268824,2.005959540131961,0.0020710221172286257,0.3156014252791703
3582,Mg(BC)2,40,0.002692306136674309,0.0047520564267527566,1.5596719788587043,0.001953507349891561,0.5665560117336516
3584,NdPO4,24,0.0026251945364869026,0.006666966155903637,1.5383387776923236,0.0028172427838900243,0.3937614913737454
3589,BPO4,6,0.002638959322458592,0.006211948817798439,1.465704709556898,0.0028915779354733587,0.42481987535014154
3592,KAuS5,28,0.004106262723453691,0.035916931159074225,2.068318024494957,0.008395848416061625,0.11432665851286868
3595,ZnSiAs2,8,0.0020167588162505693,0.008851178551358136,2.362789963645774,0.0015854438540380972,0.2278520091475406
3611,Dy2Hf2O7,22,0.0024817084472168946,0.012353453208937378,2.055159038659768,0.002924808954914466,0.20089188061370952
3612,NbSbO4,24,0.002990181354796877,0.011082889346120027,1.8763367104904995,0.003147976241233464,0.2698016069107195
3613,NaErS2,4,0.002870144616244678,0.010756917777851377,2.696067392354695,0.0014798795243881606,0.2668184953643822
3614,KTaO3,5,0.002576822001001416,0.005706660927296576,1.998518079999999,0.0014287817876987349,0.45154636552449545
3615,Nd(BO2)3,20,0.002931281492822529,0.009974301532833109,1.3333555767886147,0.005610357420055633,0.2938833845330847
3622,Na2PdF4,14,0.00422846289137771,0.01758460907618891,1.9704864885127304,0.004528827670682829,0.24046385524165087
3626,SrZrO3,20,0.0031636867029422363,0.020080734990710267,2.0875858401069523,0.004607771347817794,0.15754835191071534
3637,YOF,6,0.0025013929869127354,0.005717031044352586,2.2478027237274807,0.001131498973384531,0.4375335672496774
3642,ScCuO2,8,0.0026727780892638175,0.009746999627999442,1.8132030972640152,0.0029646815115357875,0.2742154705316637
3647,LiGaS2,16,0.0041520970940442,0.014260506202351517,2.2688828936878296,0.0027701978020326437,0.2911605685750153
3653,Mg(SbO3)2,18,0.0023648601862624793,0.004934815807755355,1.9924295265044556,0.0012430969735143574,0.4792195450427879
3654,RbCaF3,5,0.00537631950173695,0.03898061153774023,2.21724973,0.00792901842037646,0.13792291320344494
3660,LiB3O5,36,0.003560969110433671,0.008269698626552184,1.3522461171860853,0.004522496054247935,0.43060445987719337
3664,NdTlS2,4,0.0023666936644462697,0.014358110187296012,2.8220963093872258,0.0018028252010692724,0.16483322899557554
3666,LiTaO3,10,0.00358928220649486,0.007363823562283798,1.9217398978990166,0.00199394952656178,0.48742099483188717
3668,CdGeP2,8,0.002153560621218044,0.010369838549339603,2.3318354860907875,0.001907111919462483,0.20767542435414219
3671,NaNbO3,40,0.0035462636176765263,0.012540790137560246,1.9046445043696254,0.0034569814120548924,0.28277832407507586
3677,MgSiN2,16,0.00224298092602552,0.0040337100314812024,1.7375562237797622,0.0013360630163410502,0.5560590395740181
3694,NdPS4,48,0.0027224303248703837,0.011901634504723205,2.040316794187767,0.0028589818641250883,0.2287442387673708
3700,LiYF4,12,0.004019394111487069,0.011029008951597469,1.8910395509055018,0.0030841483861334595,0.36443837602515405
3704,Cs2Mn3Se4,18,0.0017979145274505286,0.010390583783909415,2.2791292939800387,0.0020003317219485428,0.1730330619377452
3721,SrHfO3,10,0.0028529643155710354,0.012140471965059293,2.0627423074999998,0.002853288053425604,0.23499616191050623
3731,LiNbO3,10,0.003822819374875243,0.008186575922408615,1.9012591850311227,0.002264746741772729,0.466961940023212
3744,NaNbO2,8,0.002265530883355293,0.004416813193959399,2.153568842890379,0.0009523388747918886,0.5129333716113958
3748,AlCuO2,4,0.002127069474799747,0.005509491171226766,1.8520559724834722,0.0016062135157921531,0.38607366972622353
3751,AlTlF4,12,0.0036292280737930623,0.030530757445167367,1.7788000500545302,0.009649022363297302,0.11887120980575355
3756,SmTaO4,12,0.0022757353952952454,0.0053991007570477305,1.8706173516558067,0.0015429488009166138,0.4215026719634021
3759,MgGeO3,10,0.002239651306533719,0.004301591442349687,1.8718971606572734,0.0012276234858537122,0.5206564446088677
3762,VCu3S4,8,0.0022622862633157044,0.009631368144234514,2.204491722020825,0.001981851175859923,0.23488732124417275
3765,Sr(PO3)2,72,0.0035490184563738733,0.036756640769888445,1.4943808597400947,0.016459370490541345,0.09655448327261938
3771,MgTiO3,10,0.002512803791079284,0.005026752907413861,1.8665259247265593,0.001442844356450656,0.49988607702861193
3772,Cd(GaSe2)2,7,0.002050242526339593,0.013391283981469488,2.4196366101067386,0.002287293659537851,0.15310275916608634
3775,Na2SiF6,27,0.004598585660344514,0.02257870018972093,1.705912993603028,0.007758632522358581,0.20366919360743554
3779,CrSiTe3,10,0.001961225882081961,0.01531780639591953,2.285422453871731,0.0029326726990303773,0.12803568809985788
3782,Nd3Sb5O12,40,0.0026274426537774326,0.007990782051646413,1.9750759047318998,0.0020484327181377305,0.3288092000001523
3785,TlGaTe2,8,0.0021359392958260333,0.021616915750195725,2.6526702867185663,0.003072042250910088,0.09880869780448184
3788,SrAl4O7,24,0.0027559130135830037,0.007426523072426742,1.7302991521192403,0.002480522351320397,0.37109061490903883
3789,Zn2SiO4,42,0.002747198212510926,0.00845079100257483,1.6383978383411826,0.003148173280838973,0.32508178366662904
3792,YAlO3,20,0.0021882943350289854,0.004177413232005766,1.8991997271874288,0.0011581535949734716,0.5238395661370292
3273,Si5P6O25,36,0.0026635076345711685,0.00738455852820647,1.5118435272421828,0.003230805750274489,0.36068610254729333
3281,Al5BO9,30,0.002497203911720761,0.005193511516693974,1.3620680181633134,0.002799390649768287,0.4808314959336804
3297,Li10Zn4O9,46,0.004221455016351317,0.008261378780304621,1.881342203215242,0.0023340864583616095,0.5109867406655405
3334,Tm2Sn2O7,22,0.002263612244391994,0.005147108194748376,2.052527090641178,0.0012217588723801845,0.43978330331225024
3338,NaGaO2,16,0.0032075574597327412,0.0100629156448837,1.8437436160409102,0.002960211714621177,0.3187503078557121
3361,Ba3Al2F12,68,0.003635326040670518,0.014964391271201586,1.7769119581765906,0.004739442241236299,0.24293176880950498
3374,Nd4Au2O9,60,0.0022431112381774885,0.00600743372559843,1.9777176012975555,0.0015358911252991835,0.37338926081186874
3379,K2SbF5,16,0.006228963993363562,0.06490154821929744,1.971925406304726,0.016690682353151676,0.09597558400789395
3404,RbSO3,30,0.0053123222767022865,0.05848364564836596,1.4639519497268554,0.027288570896012786,0.0908343215921033
3414,AgSbF6,32,0.004613720646107736,0.030558267893095833,1.91479270111851,0.008334608549161467,0.15098109167208834
3427,LiAlO2,16,0.0036931520613452625,0.007356573891345882,1.7612711503572205,0.002371500162151771,0.5020206574272038
3468,NaAsO2,32,0.00428532631669007,0.028056712391538407,1.699993187420388,0.009708282789555638,0.15273800639530655
3502,Zn2Te3O8,26,0.00301724190546426,0.014321249382135246,1.9012268473738476,0.00396198685780622,0.21068286885835935
3503,Li6WN4,22,0.004579360733883018,0.007882509324235825,1.8821966362056695,0.0022250230136534213,0.580952149311535
3520,Y2SiO5,32,0.0026732324746348863,0.007848385882498041,1.6247061552751254,0.002973244993490023,0.3406092048297746
3529,K3VS4,32,0.004342358295201865,0.029264679557459,2.142156266415741,0.006377367962993471,0.1483822259757183
3552,Li2Si2O5,36,0.0038398629817154436,0.009246623208460201,1.5943175946994197,0.00363775530720749,0.4152719209107774
3575,Ca3(BO3)2,22,0.0031713311049057676,0.010775379406543231,1.3882327139147126,0.005591238552729111,0.2943127091172318
3635,LiBO2,16,0.004331729895312861,0.011083169795309872,1.3320840648046326,0.006245981889560411,0.39083853945339203
3688,Er2Sn2O7,22,0.0022598416769098423,0.0050997305060542005,2.054264971891573,0.0012084656345112076,0.4431296269924551
3707,CaGe2O5,16,0.0025367519254064956,0.0066222840770326615,1.759151691842616,0.0021399381741183648,0.3830629879205021
3719,Rb3NbS4,32,0.0038432881423102736,0.033151224209370785,2.276847766984873,0.006394867972050119,0.1159320125868504
3727,Nd3NbO7,22,0.0027214636425432165,0.0120426283360092,1.9958947415245158,0.0030230547682146523,0.22598585347067857
3739,NdCuSe2,16,0.0018794585990697125,0.009910023615907098,2.415812362223384,0.0016980414633912646,0.18965228256902386
3777,BaSiN2,16,0.0023992451822422776,0.006750821757584502,1.7231300897192894,0.0022736337583223526,0.3554004635875243
